Date,Open,High,Low,Close,Adj Close,Volume
2014-01-02,82.11000061035156,82.56999969482422,81.80000305175781,82.0199966430664,65.12582397460938,4253400
2014-01-03,81.91000366210938,82.4800033569336,81.83000183105469,81.88999938964844,65.02262115478516,3897900
2014-01-06,81.6500015258789,81.9800033569336,81.0999984741211,81.0999984741211,64.39533233642578,11188800
2014-01-07,81.30999755859375,81.91999816894531,81.08000183105469,81.5,64.71292877197266,4630900
2014-01-08,81.54000091552734,81.94000244140625,81.02999877929688,81.93000030517578,65.05435180664062,4662300
2014-01-09,81.9000015258789,81.94000244140625,80.97000122070312,81.56999969482422,64.76852416992188,4966000
2014-01-10,81.72000122070312,82.04000091552734,81.41999816894531,82.01000213623047,65.11791229248047,4981000
2014-01-13,81.61000061035156,82.12999725341797,80.95999908447266,80.97000122070312,64.29212188720703,6952400
2014-01-14,81.27999877929688,81.48999786376953,80.61000061035156,81.01000213623047,64.32389068603516,5217300
2014-01-15,80.8499984741211,81.43000030517578,80.73999786376953,81.06999969482422,64.37152099609375,5196800
2014-01-16,80.9000015258789,81.37999725341797,80.77999877929688,81.26000213623047,64.52237701416016,4871200
2014-01-17,81.31999969482422,81.3499984741211,80.6500015258789,81.0,64.31590270996094,6178000
2014-01-21,81.30000305175781,81.5,79.80999755859375,80.45999908447266,63.88713455200195,6932800
2014-01-22,80.66000366210938,80.80999755859375,79.91999816894531,80.19999694824219,63.68069839477539,5821600
2014-01-23,79.62000274658203,80.30000305175781,79.19000244140625,80.23999786376953,63.71248245239258,6387000
2014-01-24,79.61000061035156,80.0,79.16000366210938,79.16000366210938,62.85494613647461,7118300
2014-01-27,78.86000061035156,79.16999816894531,78.5199966430664,78.94000244140625,62.68024826049805,6591200
2014-01-28,78.41999816894531,78.93000030517578,77.81999969482422,78.54000091552734,62.36262893676758,10586500
2014-01-29,78.27999877929688,78.75,76.62999725341797,76.68000030517578,60.885738372802734,9195300
2014-01-30,77.2300033569336,77.76000213623047,76.6500015258789,76.93000030517578,61.08425521850586,6820900
2014-01-31,76.19999694824219,77.47000122070312,75.8499984741211,76.8499984741211,61.02072525024414,10592200
2014-02-03,76.63999938964844,76.7300033569336,74.93000030517578,75.08999633789062,59.62322235107422,9527000
2014-02-04,75.51000213623047,75.8499984741211,74.16999816894531,74.97000122070312,59.52797317504883,9573400
2014-02-05,74.7300033569336,75.55000305175781,73.95999908447266,75.26000213623047,59.75825119018555,10080300
2014-02-06,75.19000244140625,76.19999694824219,75.16999816894531,76.16000366210938,60.47285461425781,6107100
2014-02-07,76.16999816894531,76.5999984741211,75.8499984741211,76.44999694824219,60.70311737060547,6194200
2014-02-10,76.55999755859375,76.58999633789062,75.87999725341797,76.41000366210938,60.6713752746582,6343600
2014-02-11,76.44000244140625,76.98999786376953,76.16999816894531,76.69999694824219,60.90163040161133,6292900
2014-02-12,76.91000366210938,77.33000183105469,76.66999816894531,77.27999877929688,61.362159729003906,7345900
2014-02-13,77.33999633789062,77.87000274658203,76.94000244140625,77.58999633789062,61.60831069946289,6586900
2014-02-14,77.75,78.12999725341797,77.31999969482422,77.93000030517578,61.878265380859375,4752300
2014-02-18,77.91999816894531,78.08000183105469,77.06999969482422,77.56999969482422,61.59244918823242,4954700
2014-02-19,77.25,77.5199966430664,76.4000015258789,76.44999694824219,60.70311737060547,7767800
2014-02-20,76.58999633789062,77.55999755859375,76.54000091552734,77.4800033569336,61.52098846435547,5852200
2014-02-21,77.36000061035156,78.04000091552734,77.36000061035156,77.73999786376953,61.72740936279297,7764500
2014-02-24,77.83999633789062,78.25,77.45999908447266,77.87000274658203,61.83065414428711,11739500
2014-02-25,79.68000030517578,81.0,79.33000183105469,80.9800033569336,64.30005645751953,13421700
2014-02-26,80.98999786376953,82.70999908447266,80.79000091552734,81.69999694824219,64.8717269897461,9737800
2014-02-27,81.66000366210938,82.19999694824219,80.61000061035156,81.97000122070312,65.08612060546875,6040900
