Date,Open,High,Low,Close,Adj Close,Volume
2014-01-02,49.630001068115234,50.83000183105469,49.29999923706055,49.470001220703125,33.35008239746094,2584000
2014-01-03,49.81999969482422,50.2599983215332,49.150001525878906,49.83000183105469,33.592777252197266,1215000
2014-01-06,50.5099983215332,50.63999938964844,49.529998779296875,49.72999954223633,33.52534484863281,1147000
2014-01-07,50.29999923706055,50.75,49.790000915527344,49.86000061035156,33.61298751831055,2426200
2014-01-08,49.779998779296875,50.06999969482422,49.0,49.47999954223633,33.356807708740234,1603200
2014-01-09,49.7599983215332,50.22999954223633,49.099998474121094,49.70000076293945,33.50514602661133,894000
2014-01-10,50.029998779296875,50.470001220703125,49.720001220703125,50.0,33.707374572753906,1846500
2014-01-13,50.16999816894531,50.880001068115234,49.95000076293945,50.209999084472656,33.848941802978516,1421500
2014-01-14,50.650001525878906,51.310001373291016,50.369998931884766,51.20000076293945,34.51636505126953,1641800
2014-01-15,51.22999954223633,52.869998931884766,51.22999954223633,52.5099983215332,35.39948272705078,2190000
2014-01-16,52.63999938964844,53.119998931884766,52.459999084472656,52.83000183105469,35.61521911621094,2754300
2014-01-17,52.689998626708984,53.0,51.31999969482422,51.77000045776367,34.90061950683594,1410800
2014-01-21,52.150001525878906,53.13999938964844,52.119998931884766,53.029998779296875,35.75004196166992,2377500
2014-01-22,53.119998931884766,53.220001220703125,51.56999969482422,52.2599983215332,35.23094940185547,1763700
2014-01-23,52.2400016784668,52.54999923706055,51.97999954223633,52.45000076293945,35.35904312133789,1249900
2014-01-24,52.349998474121094,52.77000045776367,51.90999984741211,52.349998474121094,35.29161834716797,2246800
2014-01-27,52.400001525878906,52.529998779296875,51.5,51.5099983215332,34.725337982177734,1266300
2014-01-28,51.5,52.86000061035156,51.380001068115234,52.119998931884766,35.13656997680664,1134500
2014-01-29,49.88999938964844,51.2400016784668,49.18000030517578,50.29999923706055,33.90962219238281,3014600
2014-01-30,50.86000061035156,50.95000076293945,49.900001525878906,49.95000076293945,33.673667907714844,1859100
2014-01-31,49.540000915527344,51.189998626708984,49.33000183105469,50.9900016784668,34.37478256225586,1756800
2014-02-03,51.060001373291016,51.08000183105469,49.97999954223633,50.11000061035156,33.781532287597656,1491600
2014-02-04,50.2599983215332,51.90999984741211,50.2599983215332,51.849998474121094,34.954551696777344,1215600
2014-02-05,52.0,52.060001373291016,51.41999816894531,51.93000030517578,35.00847625732422,936000
2014-02-06,51.90999984741211,52.189998626708984,50.849998474121094,51.45000076293945,34.68489456176758,1343100
2014-02-07,51.47999954223633,52.189998626708984,51.2400016784668,51.86000061035156,34.9612922668457,1448000
2014-02-10,52.040000915527344,52.9900016784668,51.459999084472656,52.86000061035156,35.635440826416016,997700
2014-02-11,52.599998474121094,52.79999923706055,51.63999938964844,52.11000061035156,35.12982940673828,1075700
2014-02-12,52.5,52.90999984741211,52.119998931884766,52.90999984741211,35.669151306152344,1068700
